document,topicId,distribution,period
4722,1,0.4858,0
4723,0,0.5128,0
4723,1,0.4872,0
4724,0,0.8568,0
4724,1,0.1432,0
4725,0,0.7997,0
4725,1,0.2003,0
4726,0,0.8119,0
4726,1,0.1881,0
4727,0,0.2094,0
4727,1,0.7906,0
4728,0,0.2699,0
4728,1,0.7301,0
4729,0,0.428,0
4729,1,0.572,0
4730,0,0.4634,0
4730,1,0.5366,0
4731,0,0.5,0
4731,1,0.5,0
4732,0,0.4713,0
4732,1,0.5287,0
4733,0,0.5245,0
4733,1,0.4755,0
4734,0,0.5665,0
4734,1,0.4335,0
4735,0,0.5454,0
4735,1,0.4546,0
4736,0,0.724,0
4736,1,0.276,0
4737,0,0.2611,0
4737,1,0.7389,0
4738,0,0.3336,0
4738,1,0.6664,0
4739,0,0.6248,0
4739,1,0.3752,0
4740,0,0.2596,0
4740,1,0.7404,0
4741,0,0.7496,0
4741,1,0.2504,0
4742,0,0.6013,0
4742,1,0.3987,0
4743,0,0.8662,0
4743,1,0.1338,0
4744,0,0.7934,0
4744,1,0.2066,0
4745,0,0.7987,0
4745,1,0.2013,0
4746,0,0.511,0
4746,1,0.489,0
4747,0,0.3686,0
4747,1,0.6314,0
4748,0,0.3015,0
4748,1,0.6985,0
4749,0,0.4778,0
4749,1,0.5222,0
4750,0,0.2834,0
4750,1,0.7166,0
4751,0,0.7029,0
4751,1,0.2971,0
4752,0,0.4996,0
4752,1,0.5004,0
4753,0,0.6955,0
4753,1,0.3045,0
4754,0,0.8808,0
4754,1,0.1192,0
4755,0,0.4397,0
4755,1,0.5603,0
4756,0,0.6022,0
4756,1,0.3978,0
4757,0,0.7306,0
4757,1,0.2694,0
4758,0,0.5,0
4758,1,0.5,0
4759,0,0.7311,0
4759,1,0.2689,0
4760,0,0.6911,0
4760,1,0.3089,0
4761,0,0.5,0
4761,1,0.5,0
4762,0,0.6435,0
4762,1,0.3565,0
4763,0,0.4718,0
4763,1,0.5282,0
4764,0,0.5757,0
4764,1,0.4243,0
4765,0,0.7344,0
4765,1,0.2656,0
4766,0,0.5481,0
4766,1,0.4519,0
4767,0,0.6153,0
4767,1,0.3847,0
4768,0,0.6224,0
4768,1,0.3776,0
4769,0,0.7775,0
4769,1,0.2225,0
4770,0,0.503,0
4770,1,0.497,0
4771,0,0.6362,0
4771,1,0.3638,0
4772,0,0.7302,0
4772,1,0.2698,0
4773,0,0.7497,0
4773,1,0.2503,0
4774,0,0.2824,0
4774,1,0.7176,0
4775,0,0.7366,0
4775,1,0.2634,0
4776,0,0.4572,0
4776,1,0.5428,0
4777,0,0.6955,0
4777,1,0.3045,0
4778,0,0.5294,0
4778,1,0.4706,0
4779,0,0.5,0
4779,1,0.5,0
4780,0,0.2904,0
4780,1,0.7096,0
4781,0,0.5555,0
4781,1,0.4445,0
4782,0,0.2907,0
4782,1,0.7093,0
4783,0,0.4726,0
4783,1,0.5274,0
4784,0,0.5384,0
4784,1,0.4616,0
4785,0,0.6134,0
4785,1,0.3866,0
4786,0,0.6678,0
4786,1,0.3322,0
4787,0,0.6756,0
4787,1,0.3244,0
4788,0,0.7254,0
4788,1,0.2746,0
4789,0,0.6984,0
4789,1,0.3016,0
4790,0,0.549,0
4790,1,0.451,0
4791,0,0.7306,0
4791,1,0.2694,0
4792,0,0.7611,0
4792,1,0.2389,0
4793,0,0.9991,0
4793,1,0.0009,0
4794,0,0.9044,0
4794,1,0.0956,0
4795,0,0.7496,0
4795,1,0.2504,0
4796,0,0.8063,0
4796,1,0.1937,0
4797,0,0.8529,0
4797,1,0.1471,0
4798,0,0.8224,0
4798,1,0.1776,0
4799,0,0.2421,0
4799,1,0.7579,0
4800,0,0.5405,0
4800,1,0.4595,0
4801,0,0.3336,0
4801,1,0.6664,0
4802,0,0.7892,0
4802,1,0.2108,0
4803,0,0.913,0
4803,1,0.087,0
4804,0,0.6471,0
4804,1,0.3529,0
4805,0,0.5903,0
4805,1,0.4097,0
4806,0,0.7281,0
4806,1,0.2719,0
4807,0,0.7177,0
4807,1,0.2823,0
4808,0,0.5975,0
4808,1,0.4025,0
4809,0,0.5875,0
4809,1,0.4125,0
4810,0,0.5666,0
4810,1,0.4334,0
4811,0,0.8833,0
4811,1,0.1167,0
4812,0,0.7598,0
4812,1,0.2402,0
4813,0,0.4055,0
4813,1,0.5945,0
4814,0,0.6538,0
4814,1,0.3462,0
4815,0,0.3438,0
4815,1,0.6562,0
4816,0,0.3438,0
4816,1,0.6562,0
4817,0,0.2964,0
4817,1,0.7036,0
4818,0,0.4828,0
4818,1,0.5172,0
4819,0,0.6849,0
4819,1,0.3151,0
4820,0,0.4288,0
4820,1,0.5712,0
4821,0,0.6169,0
4821,1,0.3831,0
4822,0,0.4745,0
4822,1,0.5255,0
4823,0,0.316,0
4823,1,0.684,0
4824,0,0.3245,0
4824,1,0.6755,0
4825,0,0.6757,0
4825,1,0.3243,0
4826,0,0.8284,0
4826,1,0.1716,0
4827,0,0.6128,0
4827,1,0.3872,0
4828,0,0.5935,0
4828,1,0.4065,0
4829,0,0.7994,0
4829,1,0.2006,0
4830,0,0.4947,0
4830,1,0.5053,0
4831,0,0.5947,0
4831,1,0.4053,0
4832,0,0.5999,0
4832,1,0.4001,0
4833,0,0.4516,0
4833,1,0.5484,0
4834,0,0.4999,0
4834,1,0.5001,0
4835,0,0.6562,0
4835,1,0.3438,0
4836,0,0.8591,0
4836,1,0.1409,0
4837,0,0.928,0
4837,1,0.072,0
4838,0,0.8662,0
4838,1,0.1338,0
4839,0,0.6664,0
4839,1,0.3336,0
4840,0,0.3878,0
4840,1,0.6122,0
4841,0,0.2778,0
4841,1,0.7222,0
4842,0,0.2633,0
4842,1,0.7367,0
4843,0,0.6663,0
4843,1,0.3337,0
4844,0,0.5552,0
4844,1,0.4448,0
4845,0,0.6288,0
4845,1,0.3712,0
4846,0,0.888,0
4846,1,0.112,0
4847,0,0.3753,0
4847,1,0.6247,0
4848,0,0.2335,0
4848,1,0.7665,0
4849,0,0.6333,0
4849,1,0.3667,0
4850,0,0.5,0
4850,1,0.5,0
4851,0,0.763,0
4851,1,0.237,0
4852,0,0.4719,0
4852,1,0.5281,0
4853,0,0.7036,0
4853,1,0.2964,0
4854,0,0.6999,0
4854,1,0.3001,0
4855,0,0.5238,0
4855,1,0.4762,0
4856,0,0.8609,0
4856,1,0.1391,0
4857,0,0.8231,0
4857,1,0.1769,0
4858,0,0.6206,0
4858,1,0.3794,0
4859,0,0.3336,0
4859,1,0.6664,0
4860,0,0.1742,0
4860,1,0.8258,0
4861,0,0.4932,0
4861,1,0.5068,0
4862,0,0.4,0
4862,1,0.6,0
4863,0,0.8176,0
4863,1,0.1824,0
4864,0,0.8741,0
4864,1,0.1259,0
4865,0,0.3716,0
4865,1,0.6284,0
4866,0,0.1431,0
4866,1,0.8569,0
4867,0,0.1465,0
4867,1,0.8535,0
4868,0,0.3385,0
4868,1,0.6615,0
4869,0,0.713,0
4869,1,0.287,0
4870,0,0.3715,0
4870,1,0.6285,0
4871,0,0.2143,0
4871,1,0.7857,0
4872,0,0.2002,0
4872,1,0.7998,0
4873,0,0.2944,0
4873,1,0.7056,0
4874,0,0.3463,0
4874,1,0.6537,0
4875,0,0.1971,0
4875,1,0.8029,0
4876,0,0.2719,0
4876,1,0.7281,0
4877,0,0.0631,0
4877,1,0.9369,0
4878,0,0.8473,0
4878,1,0.1527,0
4879,0,0.665,0
4879,1,0.335,0
4880,0,0.7052,0
4880,1,0.2948,0
4881,0,0.8417,0
4881,1,0.1583,0
4882,0,0.154,0
4882,1,0.846,0
4883,0,0.4446,0
4883,1,0.5554,0
4884,0,0.3829,0
4884,1,0.6171,0
4885,0,0.3609,0
4885,1,0.6391,0
4886,0,0.2174,0
4886,1,0.7826,0
4887,0,0.2652,0
4887,1,0.7348,0
4888,0,0.2843,0
4888,1,0.7157,0
4889,0,0.334,0
4889,1,0.666,0
4890,0,0.4631,0
4890,1,0.5369,0
4891,0,0.5238,0
4891,1,0.4762,0
4892,0,0.4546,0
4892,1,0.5454,0
4893,0,0.4287,0
4893,1,0.5713,0
4894,0,0.4729,0
4894,1,0.5271,0
4895,0,0.4616,0
4895,1,0.5384,0
4896,0,0.6674,0
4896,1,0.3326,0
4897,0,0.5483,0
4897,1,0.4517,0
4898,0,0.4586,0
4898,1,0.5414,0
4899,0,0.5517,0
4899,1,0.4483,0
4900,0,0.8949,0
4900,1,0.1051,0
4901,0,0.5263,0
4901,1,0.4737,0
4902,0,0.2896,0
4902,1,0.7104,0
4903,0,0.4445,0
4903,1,0.5555,0
4904,0,0.4395,0
4904,1,0.5605,0
4905,0,0.805,0
4905,1,0.195,0
4906,0,0.7952,0
4906,1,0.2048,0
4907,0,0.5624,0
4907,1,0.4376,0
4908,0,0.8603,0
4908,1,0.1397,0
4909,0,0.7494,0
4909,1,0.2506,0
4910,0,0.6768,0
4910,1,0.3232,0
4911,0,0.7715,0
4911,1,0.2285,0
4912,0,0.7772,0
4912,1,0.2228,0
4913,0,0.9083,0
4913,1,0.0917,0
4914,0,0.5817,0
4914,1,0.4183,0
4915,0,0.6278,0
4915,1,0.3722,0
4916,0,0.6207,0
4916,1,0.3793,0
4917,0,0.9996,0
4917,1,0.0004,0
4918,0,0.9094,0
4918,1,0.0906,0
4919,0,0.2863,0
4919,1,0.7137,0
4920,0,0.8495,0
4920,1,0.1505,0
4921,0,0.8459,0
4921,1,0.1541,0
4922,0,0.8916,0
4922,1,0.1084,0
4923,0,0.758,0
4923,1,0.242,0
4924,0,0.7906,0
4924,1,0.2094,0
4925,0,0.694,0
4925,1,0.306,0
4926,0,0.6675,0
4926,1,0.3325,0
4927,0,0.7539,0
4927,1,0.2461,0
4928,0,0.6118,0
4928,1,0.3882,0
4929,0,0.4445,0
4929,1,0.5555,0
4930,0,0.692,0
4930,1,0.308,0
4931,0,0.7142,0
4931,1,0.2858,0
4932,0,0.4098,0
4932,1,0.5902,0
4933,0,0.6638,0
4933,1,0.3362,0
4934,0,0.8106,0
4934,1,0.1894,0
4935,0,0.8633,0
4935,1,0.1367,0
4936,0,0.8146,0
4936,1,0.1854,0
4937,0,0.4667,0
4937,1,0.5333,0
4938,0,0.7985,0
4938,1,0.2015,0
4939,0,0.6296,0
4939,1,0.3704,0
4940,0,0.8819,0
4940,1,0.1181,0
4941,0,0.6445,0
4941,1,0.3555,0
4942,0,0.8852,0
4942,1,0.1148,0
4943,0,0.7994,0
4943,1,0.2006,0
4944,0,0.8745,0
4944,1,0.1255,0
4945,0,0.7222,0
4945,1,0.2778,0
4946,0,0.8354,0
4946,1,0.1646,0
4947,0,0.916,0
4947,1,0.084,0
4948,0,0.8569,0
4948,1,0.1431,0
4949,0,0.928,0
4949,1,0.072,0
4950,0,0.6285,0
4950,1,0.3715,0
4951,0,0.944,0
4951,1,0.056,0
4952,0,0.9606,0
4952,1,0.0394,0
4953,0,0.7498,0
4953,1,0.2502,0
4954,0,0.6664,0
4954,1,0.3336,0
4955,0,0.8146,0
4955,1,0.1854,0
4956,0,0.7048,0
4956,1,0.2952,0
4957,0,0.5312,0
4957,1,0.4688,0
4958,0,0.749,0
4958,1,0.251,0
4959,0,0.7776,0
4959,1,0.2224,0
4960,0,0.6634,0
4960,1,0.3366,0
4961,0,0.8146,0
4961,1,0.1854,0
4962,0,0.7688,0
4962,1,0.2312,0
4963,0,0.8566,0
4963,1,0.1434,0
4964,0,0.7997,0
4964,1,0.2003,0
4965,0,0.5454,0
4965,1,0.4546,0
4966,0,0.4724,0
4966,1,0.5276,0
4967,0,0.998,0
4967,1,0.002,0
4968,0,0.5712,0
4968,1,0.4288,0
4969,0,0.3947,0
4969,1,0.6053,0
4970,0,0.8977,0
4970,1,0.1023,0
4971,0,0.8284,0
4971,1,0.1716,0
4972,0,0.4001,0
4972,1,0.5999,0
4973,0,0.7675,0
4973,1,0.2325,0
4974,0,0.8585,0
4974,1,0.1415,0
4975,0,0.5933,0
4975,1,0.4067,0
4976,0,0.7772,0
4976,1,0.2228,0
4977,0,0.7095,0
4977,1,0.2905,0
4978,0,0.6665,0
4978,1,0.3335,0
4979,0,0.8708,0
4979,1,0.1292,0
4980,0,0.5011,0
4980,1,0.4989,0
4981,0,0.7688,0
4981,1,0.2312,0
4982,0,0.4737,0
4982,1,0.5263,0
4983,0,0.774,0
4983,1,0.226,0
4984,0,0.8031,0
4984,1,0.1969,0
4985,0,0.7269,0
4985,1,0.2731,0
4986,0,0.6608,0
4986,1,0.3392,0
4987,0,0.7498,0
4987,1,0.2502,0
4988,0,0.5454,0
4988,1,0.4546,0
4989,0,0.6385,0
4989,1,0.3615,0
4990,0,0.7494,0
4990,1,0.2506,0
4991,0,0.4211,0
4991,1,0.5789,0
4992,0,0.4996,0
4992,1,0.5004,0
4993,0,0.0803,0
4993,1,0.9197,0
4994,0,0.2298,0
4994,1,0.7702,0
4995,0,0.3892,0
4995,1,0.6108,0
4996,0,0.533,0
4996,1,0.467,0
4997,0,0.4243,0
4997,1,0.5757,0
4998,0,0.5211,0
4998,1,0.4789,0
4999,0,0.3585,0
4999,1,0.6415,0
5000,0,0.4053,0
5000,1,0.5947,0
5001,0,0.5373,0
5001,1,0.4627,0
5002,0,0.5159,0
5002,1,0.4841,0
5003,0,0.5646,0
5003,1,0.4354,0
5004,0,0.1827,0
5004,1,0.8173,0
5005,0,0.2004,0
5005,1,0.7996,0
5006,0,0.3774,0
5006,1,0.6226,0
5007,0,0.3303,0
5007,1,0.6697,0
5008,0,0.4783,0
5008,1,0.5217,0
5009,0,0.4795,0
5009,1,0.5205,0
5010,0,0.5,0
5010,1,0.5,0
5011,0,0.302,0
5011,1,0.698,0
5012,0,0.4726,0
5012,1,0.5274,0
5013,0,0.2381,0
5013,1,0.7619,0
5014,0,0.4092,0
5014,1,0.5908,0
5015,0,0.2168,0
5015,1,0.7832,0
5016,0,0.7892,0
5016,1,0.2108,0
5017,0,0.3236,0
5017,1,0.6764,0
5018,0,0.3784,0
5018,1,0.6216,0
5019,0,0.1186,0
5019,1,0.8814,0
5020,0,0.2563,0
5020,1,0.7437,0
5021,0,0.4584,0
5021,1,0.5416,0
5022,0,0.203,0
5022,1,0.797,0
5023,0,0.0981,0
5023,1,0.9019,0
5024,0,0.3531,0
5024,1,0.6469,0
5025,0,0.4725,0
5025,1,0.5275,0
5026,0,0.4729,0
5026,1,0.5271,0
5027,0,0.419,0
5027,1,0.581,0
5028,0,0.6249,0
5028,1,0.3751,0
5029,0,0.2964,0
5029,1,0.7036,0
5030,0,0.3872,0
5030,1,0.6128,0
5031,0,0.4348,0
5031,1,0.5652,0
5032,0,0.2578,0
5032,1,0.7422,0
5033,0,0.4641,0
5033,1,0.5359,0
5034,0,0.7057,0
5034,1,0.2943,0
5035,0,0.4287,0
5035,1,0.5713,0
5036,0,0.4203,0
5036,1,0.5797,0
5037,0,0.5696,0
5037,1,0.4304,0
5038,0,0.6048,0
5038,1,0.3952,0
5039,0,0.5003,0
5039,1,0.4997,0
5040,0,0.3395,0
5040,1,0.6605,0
5041,0,0.4001,0
5041,1,0.5999,0
5042,0,0.2168,0
5042,1,0.7832,0
5043,0,0.2713,0
5043,1,0.7287,0
5044,0,0.1313,0
5044,1,0.8687,0
5045,0,0.2089,0
5045,1,0.7911,0
5046,0,0.7853,0
5046,1,0.2147,0
5047,0,0.1236,0
5047,1,0.8764,0
5048,0,0.45,0
5048,1,0.55,0
5049,0,0.3078,0
5049,1,0.6922,1
5050,0,0.5294,1
5050,1,0.4706,1
5051,0,0.1223,1
5051,1,0.8777,1
5052,0,0.3337,1
5052,1,0.6663,1
5053,0,0.4445,1
5053,1,0.5555,1
5054,0,0.8322,1
5054,1,0.1678,1
5055,0,0.6998,1
5055,1,0.3002,1
5056,0,0.4097,1
5056,1,0.5903,1
5057,0,0.6086,1
5057,1,0.3914,1
5058,0,0.3501,1
5058,1,0.6499,1
5059,0,0.3912,1
5059,1,0.6088,1
5060,0,0.3463,1
5060,1,0.6537,1
5061,0,0.5805,1
5061,1,0.4195,1
5062,0,0.2823,1
5062,1,0.7177,1
5063,0,0.3827,1
5063,1,0.6173,1
5064,0,0.7498,1
5064,1,0.2502,1
5065,0,0.7498,1
5065,1,0.2502,1
5066,0,0.7264,1
5066,1,0.2736,1
5067,0,0.692,1
5067,1,0.308,1
5068,0,0.8419,1
5068,1,0.1581,1
5069,0,0.7824,1
5069,1,0.2176,1
5070,0,0.6584,1
5070,1,0.3416,1
5071,0,0.7753,1
5071,1,0.2247,1
5072,0,0.4999,1
5072,1,0.5001,1
5073,0,0.5999,1
5073,1,0.4001,1
5074,0,0.1139,1
5074,1,0.8861,1
5075,0,0.3572,1
5075,1,0.6428,1
5076,0,0.3572,1
5076,1,0.6428,1
5077,0,0.4737,1
5077,1,0.5263,1
5078,0,0.3336,1
5078,1,0.6664,1
5079,0,0.6281,1
5079,1,0.3719,1
5080,0,0.464,1
5080,1,0.536,1
5081,0,0.3535,1
5081,1,0.6465,1
5082,0,0.3001,1
5082,1,0.6999,1
5083,0,0.5017,1
5083,1,0.4983,1
5084,0,0.6249,1
5084,1,0.3751,1
5085,0,0.4092,1
5085,1,0.5908,1
5086,0,0.2739,1
5086,1,0.7261,1
5087,0,0.2497,1
5087,1,0.7503,1
5088,0,0.5336,1
5088,1,0.4664,1
5089,0,0.143,1
5089,1,0.857,1
5090,0,0.2911,1
5090,1,0.7089,1
5091,0,0.2499,1
5091,1,0.7501,1
5092,0,0.4501,1
5092,1,0.5499,1
5093,0,0.1751,1
5093,1,0.8249,1
5094,0,0.1259,1
5094,1,0.8741,1
5095,0,0.2275,1
5095,1,0.7725,1
5096,0,0.2979,1
5096,1,0.7021,1
5097,0,0.2228,1
5097,1,0.7772,1
5098,0,0.6249,1
5098,1,0.3751,1
5099,0,0.0735,1
5099,1,0.9265,1
5100,0,0.4013,1
5100,1,0.5987,1
5101,0,0.2255,1
5101,1,0.7745,1
5102,0,0.8561,1
5102,1,0.1439,1
5103,0,0.2622,1
5103,1,0.7378,1
5104,0,0.2512,1
5104,1,0.7488,1
5105,0,0.5317,1
5105,1,0.4683,1
5106,0,0.4445,1
5106,1,0.5555,1
5107,0,0.6077,1
5107,1,0.3923,1
5108,0,0.5788,1
5108,1,0.4212,1
5109,0,0.6842,1
5109,1,0.3158,1
5110,0,0.5789,1
5110,1,0.4211,1
5111,0,0.7498,1
5111,1,0.2502,1
5112,0,0.649,1
5112,1,0.351,1
5113,0,0.5535,1
5113,1,0.4465,1
5114,0,0.5769,1
5114,1,0.4231,1
5115,0,0.6537,1
5115,1,0.3463,1
5116,0,0.5,1
5116,1,0.5,1
5117,0,0.2619,1
5117,1,0.7381,1
5118,0,0.3817,1
5118,1,0.6183,1
5119,0,0.2379,1
5119,1,0.7621,1
5120,0,0.3753,1
5120,1,0.6247,1
5121,0,0.3401,1
5121,1,0.6599,1
5122,0,0.2502,1
5122,1,0.7498,1
5123,0,0.1426,1
5123,1,0.8574,1
5124,0,0.1434,1
5124,1,0.8566,1
5125,0,0.631,1
5125,1,0.369,1
5126,0,0.5,1
5126,1,0.5,1
5127,0,0.2634,1
5127,1,0.7366,1
5128,0,0.3826,1
5128,1,0.6174,1
5129,0,0.6737,1
5129,1,0.3263,1
5130,0,0.2383,1
5130,1,0.7617,1
5131,0,0.255,1
5131,1,0.745,1
5132,0,0.2508,1
5132,1,0.7492,1
5133,0,0.3694,1
5133,1,0.6306,1
5134,0,0.5881,1
5134,1,0.4119,1
5135,0,0.5537,1
5135,1,0.4463,1
5136,0,0.3335,1
5136,1,0.6665,1
5137,0,0.3847,1
5137,1,0.6153,1
5138,0,0.3897,1
5138,1,0.6103,1
5139,0,0.3753,1
5139,1,0.6247,1
5140,0,0.3158,1
5140,1,0.6842,1
5141,0,0.3824,1
5141,1,0.6176,1
5142,0,0.3844,1
5142,1,0.6156,1
5143,0,0.3654,1
5143,1,0.6346,1
5144,0,0.4759,1
5144,1,0.5241,1
5145,0,0.4856,1
5145,1,0.5144,1
5146,0,0.607,1
5146,1,0.393,1
5147,0,0.5224,1
5147,1,0.4776,1
5148,0,0.8176,1
5148,1,0.1824,1
5149,0,0.7292,1
5149,1,0.2708,1
5150,0,0.3751,1
5150,1,0.6249,1
5151,0,0.5999,1
5151,1,0.4001,1
5152,0,0.7367,1
5152,1,0.2633,1
5153,0,0.6248,1
5153,1,0.3752,1
5154,0,0.8886,1
5154,1,0.1114,1
5155,0,0.6295,1
5155,1,0.3705,1
5156,0,0.6362,1
5156,1,0.3638,1
5157,0,0.7269,1
5157,1,0.2731,1
5158,0,0.7855,1
5158,1,0.2145,1
5159,0,0.6666,1
5159,1,0.3334,1
5160,0,0.5333,1
5160,1,0.4667,1
5161,0,0.5,1
5161,1,0.5,1
5162,0,0.8176,1
5162,1,0.1824,1
5163,0,0.3925,1
5163,1,0.6075,1
5164,0,0.3095,1
5164,1,0.6905,1
5165,0,0.3915,1
5165,1,0.6085,1
5166,0,0.3145,1
5166,1,0.6855,1
5167,0,0.5429,1
5167,1,0.4571,1
5168,0,0.0012,1
5168,1,0.9988,1
5169,0,0.5,1
5169,1,0.5,1
5170,0,0.1606,1
5170,1,0.8394,1
5171,0,0.1363,1
5171,1,0.8637,1
5172,0,0.0801,1
5172,1,0.9199,1
5173,0,0.5333,1
5173,1,0.4667,1
5174,0,0.4777,1
5174,1,0.5223,1
5175,0,0.5,1
5175,1,0.5,1
5176,0,0.2985,1
5176,1,0.7015,1
5177,0,0.5948,1
5177,1,0.4052,1
5178,0,0.4978,1
5178,1,0.5022,1
5179,0,0.4458,1
5179,1,0.5542,1
5180,0,0.6034,1
5180,1,0.3966,1
5181,0,0.3934,1
5181,1,0.6066,1
5182,0,0.3504,1
5182,1,0.6496,1
5183,0,0.097,1
5183,1,0.903,1
5184,0,0.2366,1
5184,1,0.7634,1
5185,0,0.4079,1
5185,1,0.5921,1
5186,0,0.3751,1
5186,1,0.6249,1
5187,0,0.9224,1
5187,1,0.0776,1
5188,0,0.5641,1
5188,1,0.4359,1
5189,0,0.733,1
5189,1,0.267,1
5190,0,0.4138,1
5190,1,0.5862,1
5191,0,0.1466,1
5191,1,0.8534,1
5192,0,0.2002,1
5192,1,0.7998,1
5193,0,0.2224,1
5193,1,0.7776,1
5194,0,0.3291,1
5194,1,0.6709,1
5195,0,0.1825,1
5195,1,0.8175,1
5196,0,0.3333,1
5196,1,0.6667,1
5197,0,0.1989,1
5197,1,0.8011,1
5198,0,0.1576,1
5198,1,0.8424,1
5199,0,0.2668,1
5199,1,0.7332,1
5200,0,0.1007,1
5200,1,0.8993,1
5201,0,0.1325,1
5201,1,0.8675,1
5202,0,0.1966,1
5202,1,0.8034,1
5203,0,0.3658,1
5203,1,0.6342,1
5204,0,0.1376,1
5204,1,0.8624,1
5205,0,0.1517,1
5205,1,0.8483,1
5206,0,0.0737,1
5206,1,0.9263,1
5207,0,0.3572,1
5207,1,0.6428,1
5208,0,0.1866,1
5208,1,0.8134,1
5209,0,0.4049,1
5209,1,0.5951,1
5210,0,0.1623,1
5210,1,0.8377,1
5211,0,0.1996,1
5211,1,0.8004,1
5212,0,0.2889,1
5212,1,0.7111,1
5213,0,0.3145,1
5213,1,0.6855,1
5214,0,0.4676,1
5214,1,0.5324,1
5215,0,0.4572,1
5215,1,0.5428,1
5216,0,0.4846,1
5216,1,0.5154,1
5217,0,0.3419,1
5217,1,0.6581,1
5218,0,0.4617,1
5218,1,0.5383,1
5219,0,0.714,1
5219,1,0.286,1
5220,0,0.494,1
5220,1,0.506,1
5221,0,0.2202,1
5221,1,0.7798,1
5222,0,0.172,1
5222,1,0.828,1
5223,0,0.5217,1
5223,1,0.4783,1
5224,0,0.5516,1
5224,1,0.4484,1
5225,0,0.5384,1
5225,1,0.4616,1
5226,0,0.449,1
5226,1,0.551,1
5227,0,0.4262,1
5227,1,0.5738,1
5228,0,0.5,1
5228,1,0.5,1
5229,0,0.3603,1
5229,1,0.6397,1
5230,0,0.9163,1
5230,1,0.0837,1
5231,0,0.7597,1
5231,1,0.2403,1
5232,0,0.6728,1
5232,1,0.3272,1
5233,0,0.6791,1
5233,1,0.3209,1
5234,0,0.8121,1
5234,1,0.1879,1
5235,0,0.6577,1
5235,1,0.3423,1
5236,0,0.6486,1
5236,1,0.3514,1
5237,0,0.8218,1
5237,1,0.1782,1
5238,0,0.7007,1
5238,1,0.2993,1
5239,0,0.9988,1
5239,1,0.0012,1
5240,0,0.952,1
5240,1,0.048,1
5241,0,0.7665,1
5241,1,0.2335,1
5242,0,0.676,1
5242,1,0.324,1
5243,0,0.3705,1
5243,1,0.6295,1
5244,0,0.8007,1
5244,1,0.1993,1
5245,0,0.4993,1
5245,1,0.5007,1
5246,0,0.4493,1
5246,1,0.5507,1
5247,0,0.261,1
5247,1,0.739,1
5248,0,0.1432,1
5248,1,0.8568,1
5249,0,0.2396,1
5249,1,0.7604,1
5250,0,0.1638,1
5250,1,0.8362,1
5251,0,0.1431,1
5251,1,0.8569,1
5252,0,0.0778,1
5252,1,0.9222,1
5253,0,0.3004,1
5253,1,0.6996,1
5254,0,0.3195,1
5254,1,0.6805,1
5255,0,0.3147,1
5255,1,0.6853,1
5256,0,0.4751,1
5256,1,0.5249,1
5257,0,0.3083,1
5257,1,0.6917,1
5258,0,0.2933,1
5258,1,0.7067,1
5259,0,0.3443,1
5259,1,0.6557,1
5260,0,0.5508,1
5260,1,0.4492,1
5261,0,0.6022,1
5261,1,0.3978,1
5262,0,0.4151,1
5262,1,0.5849,1
5263,0,0.3664,1
5263,1,0.6336,1
5264,0,0.1449,1
5264,1,0.8551,1
5265,0,0.2147,1
5265,1,0.7853,1
5266,0,0.4148,1
5266,1,0.5852,1
5267,0,0.389,1
5267,1,0.611,1
5268,0,0.1543,1
5268,1,0.8457,1
5269,0,0.4687,1
5269,1,0.5313,1
5270,0,0.4141,1
5270,1,0.5859,1
5271,0,0.214,1
5271,1,0.786,1
5272,0,0.2826,1
5272,1,0.7174,1
5273,0,0.62,1
5273,1,0.38,1
5274,0,0.56,1
5274,1,0.44,1
5275,0,0.6537,1
5275,1,0.3463,1
5276,0,0.7035,1
5276,1,0.2965,1
5277,0,0.6156,1
5277,1,0.3844,1
5278,0,0.7418,1
5278,1,0.2582,1
5279,0,0.5364,1
5279,1,0.4636,1
5280,0,0.3546,1
5280,1,0.6454,1
5281,0,0.7406,1
5281,1,0.2594,1
5282,0,0.51,1
5282,1,0.49,1
5283,0,0.6408,1
5283,1,0.3592,1
5284,0,0.4199,1
5284,1,0.5801,1
5285,0,0.476,1
5285,1,0.524,1
5286,0,0.4001,1
5286,1,0.5999,1
5287,0,0.3663,1
5287,1,0.6337,1
5288,0,0.3963,1
5288,1,0.6037,1
5289,0,0.3693,1
5289,1,0.6307,1
5290,0,0.3181,1
5290,1,0.6819,1
5291,0,0.2645,1
5291,1,0.7355,1
5292,0,0.0575,1
5292,1,0.9425,1
5293,0,0.2118,1
5293,1,0.7882,1
5294,0,0.3581,1
5294,1,0.6419,1
5295,0,0.1933,1
5295,1,0.8067,1
5296,0,0.1387,1
5296,1,0.8613,1
5297,0,0.2847,1
5297,1,0.7153,1
5298,0,0.1679,1
5298,1,0.8321,1
5299,0,0.4445,1
5299,1,0.5555,1
5300,0,0.5999,1
5300,1,0.4001,1
5301,0,0.6287,1
5301,1,0.3713,1
5302,0,0.1692,1
5302,1,0.8308,1
5303,0,0.4783,1
5303,1,0.5217,1
5304,0,0.3711,1
5304,1,0.6289,1
5305,0,0.409,1
5305,1,0.591,1
5306,0,0.7775,1
5306,1,0.2225,1
5307,0,0.6619,1
5307,1,0.3381,1
5308,0,0.5626,1
5308,1,0.4374,1
5309,0,0.4637,1
5309,1,0.5363,1
5310,0,0.6415,1
